,dataset,feature,feature_importance
6580,InterPro,"Peptidase M12B, ADAM-TS",0.0006169687650873646
6581,InterPro,"Peptidase M12B, ADAM-TS1",6.387449500690042e-05
6582,InterPro,"Peptidase M12B, ADAM-TS2",6.115486511401721e-05
6583,InterPro,"Peptidase M12B, ADAM-TS5",5.715608391339804e-05
6584,InterPro,"Peptidase M12B, ADAM-TS8",0.0
6585,InterPro,"Peptidase M12B, ADAM/reprolysin",0.0016898528121123968
6586,InterPro,"Peptidase M12B, GON-ADAMTSs",5.7156083915838755e-05
6587,InterPro,"Peptidase M12B, propeptide",0.0016503458947095553
6588,InterPro,Peptidase M13,2.255179440873375e-05
6589,InterPro,"Peptidase M13, C-terminal domain",2.255179440873375e-05
6590,InterPro,"Peptidase M13, N-terminal domain",2.255179440873375e-05
6591,InterPro,"Peptidase M14, carboxypeptidase A",0.00011878759913742965
6592,InterPro,"Peptidase M14B, caboxypeptidase D",2.0121030147479562e-06
6593,InterPro,Peptidase M16 domain,3.830213598816367e-07
6594,InterPro,"Peptidase M16, C-terminal domain",3.830213598816367e-07
6595,InterPro,"Peptidase M16, N-terminal",3.830213598816367e-07
6596,InterPro,"Peptidase M16, zinc-binding site",2.852668318633631e-07
6597,InterPro,Peptidase M16C associated,4.9656723032548585e-08
6598,InterPro,"Peptidase M17, leucine aminopeptidase",4.8678593095773235e-12
6599,InterPro,"Peptidase M17, leucyl aminopeptidase, C-terminal",4.8678593095773235e-12
6600,InterPro,"Peptidase M17, leucyl aminopeptidase, N-terminal",4.8678593095773235e-12
6601,InterPro,Peptidase M18,4.945586760966593e-14
6602,InterPro,"Peptidase M18, domain 2",4.945586760966593e-14
6603,InterPro,"Peptidase M2, peptidyl-dipeptidase A",3.5474544678633385e-12
6604,InterPro,Peptidase M20,-4.598220675511542e-10
6605,InterPro,"Peptidase M20, dimerisation domain",-4.598220675511542e-10
6606,InterPro,"Peptidase M20A, amidohydrolase, predicted",0.0
6607,InterPro,"Peptidase M22, conserved site",-1.1414283703252297e-11
6608,InterPro,Peptidase M23,0.0
6609,InterPro,"Peptidase M24, methionine aminopeptidase",1.1516513563100467e-05
6610,InterPro,"Peptidase M24, structural domain",2.3309293891384532e-05
6611,InterPro,"Peptidase M24A, methionine aminopeptidase, subfamily 1",1.1816117011533613e-07
6612,InterPro,"Peptidase M24A, methionine aminopeptidase, subfamily 2",1.1398352392985123e-05
6613,InterPro,"Peptidase M24A, methionine aminopeptidase, subfamily 2, binding site",2.2758052471526508e-05
6614,InterPro,"Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site",2.58052414136147e-07
6615,InterPro,Peptidase M28,6.520017154791497e-06
6616,InterPro,Peptidase M3A/M3B,4.090950765896162e-05
6617,InterPro,Peptidase M41,-2.4855752466691944e-05
6618,InterPro,"Peptidase M41, FtsH extracellular",-1.6403988443387993e-05
6619,InterPro,"Peptidase M43, pregnancy-associated plasma-A",4.5978735411557205e-05
6620,InterPro,Peptidase M48,1.701274762855202e-13
6621,InterPro,Peptidase M50,1.1941945568199086e-05
6622,InterPro,"Peptidase M54, archaemetzincin",1.289247296137971e-05
6623,InterPro,"Peptidase M76, ATP23",3.707345600144486e-16
6624,InterPro,"Peptidase M8, leishmanolysin",1.844803018066835e-15
6625,InterPro,Peptidase S1,0.0008000285707093564
6626,InterPro,"Peptidase S1, trypsin family, active site",0.0007325008582099551
6627,InterPro,"Peptidase S10, serine carboxypeptidase",-1.990507030553059e-05
6628,InterPro,"Peptidase S10, serine carboxypeptidase, active site",-1.990507030553059e-05
6629,InterPro,"Peptidase S16, Lon C-terminal",-1.6864541538238914e-05
6630,InterPro,"Peptidase S16, active site",-1.6864541538238914e-05
6631,InterPro,"Peptidase S16, lon N-terminal",7.46781782693296e-05
6632,InterPro,"Peptidase S1A, HAT/DESC1",1.1527902471764018e-05
6633,InterPro,"Peptidase S1A, TMPRSS13",0.0
6634,InterPro,"Peptidase S1A, Tysnd1",5.92671830116306e-06
6635,InterPro,"Peptidase S1A, acrosin",0.0
6636,InterPro,"Peptidase S1A, chymotrypsin-type",0.0007514745954695378
6637,InterPro,"Peptidase S1A, coagulation factor VII/IX/X/C/Z",1.774989161142267e-05
6638,InterPro,"Peptidase S1A, complement C1r/C1S/mannan-binding",-9.116997141247846e-06
6639,InterPro,"Peptidase S1A, matripase",7.587205622416279e-06
6640,InterPro,"Peptidase S1A, matriptase-2",1.0718343396742605e-05
6641,InterPro,"Peptidase S1A, plasmin",8.243340292689057e-06
6642,InterPro,"Peptidase S1A, polyserase-2",1.1051745723819135e-05
6643,InterPro,Peptidase S1C,7.21854176172382e-05
6644,InterPro,"Peptidase S24/S26, beta-ribbon domain",3.2717743049460846e-09
6645,InterPro,Peptidase S24/S26A/S26B,3.2717743049460846e-09
6646,InterPro,Peptidase S24/S26A/S26B/S26C,3.2717743049460846e-09
6647,InterPro,"Peptidase S26A, signal peptidase I",1.4560201070343166e-09
6648,InterPro,"Peptidase S26A, signal peptidase I, conserved site",2.5986151030804115e-09
6649,InterPro,"Peptidase S26A, signal peptidase I, serine active site",1.8157541979117447e-09
6650,InterPro,"Peptidase S26B, eukaryotic signal peptidase",1.8157541979117447e-09
6651,InterPro,Peptidase S28,-1.9373642708316813e-05
6652,InterPro,"Peptidase S53, propeptide",8.475635728830058e-06
6653,InterPro,"Peptidase S54, rhomboid",1.8516881744387814e-05
6654,InterPro,"Peptidase S54, rhomboid domain",2.4765118113570568e-05
6655,InterPro,"Peptidase S54, rhomboid, metazoan",1.8190518823086574e-05
6656,InterPro,"Peptidase S59, nucleoporin",-1.619539435083098e-14
6657,InterPro,"Peptidase S68, pidd",9.286923789094248e-05
6658,InterPro,Peptidase S8 propeptide/proteinase inhibitor I9,1.2564850366673159e-05
6659,InterPro,"Peptidase S8, subtilisin,  Asp-active site",0.000367080894288192
6660,InterPro,"Peptidase S8, subtilisin, His-active site",0.0004480335725603605
6661,InterPro,"Peptidase S8, subtilisin, Ser-active site",0.0004480335725603605
6662,InterPro,"Peptidase S8, subtilisin-related",0.00046059842292703383
6663,InterPro,Peptidase S8/S53 domain,0.00046907405865586325
6664,InterPro,"Peptidase S8A, tripeptidyl peptidase II",1.652975340580534e-05
6665,InterPro,"Peptidase S9, prolyl oligopeptidase, catalytic domain",-6.801395294190658e-05
6666,InterPro,"Peptidase S9, serine active site",-3.180244959510088e-05
6667,InterPro,"Peptidase S9A, N-terminal domain",-1.4556309957888607e-05
6668,InterPro,"Peptidase S9A, prolyl oligopeptidase",-1.4556309957888607e-05
6669,InterPro,"Peptidase S9B, dipeptidylpeptidase IV N-terminal",-4.417224564365725e-05
6670,InterPro,"Peptidase T1A, proteasome beta-subunit",-2.0622743861114242e-05
6671,InterPro,"Peptidase T2, asparaginase 2",-3.4381930398746337e-06
6672,InterPro,"Peptidase, FtsH",-2.4855752466691944e-05
6673,InterPro,"Peptidase, metallopeptidase",0.00020588655643772984
6674,InterPro,"Peptide Chain Release Factor eRF1/aRF1, N-terminal",1.0607732810579077e-08
6675,InterPro,"Peptide N glycanase, PAW domain",2.5193786971842392e-05
6676,InterPro,Peptide chain release factor,-1.8503815255832398e-07
6677,InterPro,Peptide chain release factor class I/class II,-1.877446536856786e-07
6678,InterPro,Peptide chain release factor eRF1/aRF1,1.0607732810579077e-08
6679,InterPro,Peptide deformylase,0.0
6680,InterPro,Peptide methionine sulfoxide reductase,1.2919589317066698e-09
6681,InterPro,Peptide methionine sulphoxide reductase MrsB,1.16138591745412e-09
6682,InterPro,Peptide methionine sulphoxide reductase MsrA,1.3057301425254847e-10
6683,InterPro,Peptidoglycan binding-like,0.0001637940099661936
6684,InterPro,Peptidoglycan recognition protein,-8.353896441035572e-13
6685,InterPro,"Peptidoglycan recognition protein family domain, metazoa/bacteria",-8.353896441035572e-13
6686,InterPro,"Peptidoglycan recognition protein, PGRP-S",0.0
6687,InterPro,Peptidyl-glycine alpha-amidating monooxygenase,-1.851952620941391e-06
6688,InterPro,"Peptidyl-prolyl cis-trans isomerase, FKBP-type",0.0001628643505169172
6689,InterPro,"Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain",0.00012588415873025335
6690,InterPro,"Peptidyl-prolyl cis-trans isomerase, PpiC-type",4.724778872815552e-06
6691,InterPro,"Peptidyl-prolyl cis-trans isomerase, PpiC-type, conserved site",4.681267161265569e-06
6692,InterPro,Peptidyl-tRNA hydrolase,-5.453944702406488e-14
6693,InterPro,Peptidyl-tRNA hydrolase II domain,2.980774940237471e-14
6694,InterPro,"Peptidyl-tRNA hydrolase, PTH2",2.980774940237471e-14
6695,InterPro,"Peptidyl-tRNA hydrolase, conserved site",-5.453944702406488e-14
6696,InterPro,Per1-like,-8.819539412407073e-16
6697,InterPro,Pericentrin,-5.738865917913181e-14
6698,InterPro,Pericentrin/AKAP-450 centrosomal targeting domain,-1.1764342292436105e-13
6699,InterPro,Pericentriolar material 1 protein,1.7537709872993888e-15
6700,InterPro,Perilipin,4.0596926651961015e-12
6701,InterPro,Period circadian protein 3,2.1112229950258735e-05
6702,InterPro,"Period circadian-like, C-terminal",6.303375731214757e-05
6703,InterPro,Periodic tryptophan protein 2,0.0
6704,InterPro,Peripheral myelin protein PMP22,1.5284010978372996e-06
6705,InterPro,Peripherin/Plasticin,1.8172551019055696e-05
6706,InterPro,Peripherin/rom-1,-1.3638344379155307e-05
6707,InterPro,"Peripherin/rom-1, conserved site",-1.3638344379155307e-05
6708,InterPro,Periphilin-1,-6.531220205498193e-16
6709,InterPro,Periplasmic binding protein-like I,0.0012083014093951046
6710,InterPro,"Periplasmic copper-binding protein NosD, beta helix domain",2.698587940020701e-06
6711,InterPro,Periplasmic sensor domain-like,1.157559072984862e-06
6712,InterPro,Peropsin,1.5234484848643005e-05
6713,InterPro,Peroxidases heam-ligand binding site,6.416862355224132e-05
6714,InterPro,Peroxidasin-like protein,-1.813293760644322e-05
6715,InterPro,"Peroxin 13, N-terminal",6.620386295668017e-06
6716,InterPro,Peroxin-3,-4.636410786312408e-16
6717,InterPro,Peroxin/Dysferlin domain,3.421228440177221e-05
6718,InterPro,Peroxin/Ferlin domain,6.735718576230141e-05
6719,InterPro,"Peroxiredoxin, AhpC-type",0.00012084467736217348
6720,InterPro,"Peroxiredoxin, C-terminal",0.00012084467736217348
6721,InterPro,Peroxisomal biogenesis factor 11,-9.01875095736792e-13
6722,InterPro,"Peroxisomal membrane protein 11C, metazoa",-3.7361173337193597e-13
6723,InterPro,Peroxisomal membrane protein 14,-7.663564244017939e-14
6724,InterPro,Peroxisomal membrane protein 4,2.4369751974137934e-11
6725,InterPro,Peroxisomal targeting signal 1 receptor family,3.73644185732014e-05
6726,InterPro,Peroxisomal testis-specific protein 1,0.0
6727,InterPro,Peroxisome assembly protein 12,1.8306496608435422e-05
6728,InterPro,Peroxisome biogenesis factor 1,-8.515030838927692e-06
6729,InterPro,"Peroxisome biogenesis factor 1, N-terminal",-8.515030838927692e-06
6730,InterPro,"Peroxisome biogenesis factor 1, alpha/beta",-8.515030838927692e-06
6731,InterPro,Peroxisome biogenesis factor 10,1.4824528649400835e-05
6732,InterPro,"Peroxisome membrane anchor protein Pex14p, N-terminal",-7.663564244017939e-14
6733,InterPro,"Peroxisome membrane protein, Pex16",1.1972804526619282e-15
6734,InterPro,Peroxisome proliferator-activated receptor,0.00011836708183778559
6735,InterPro,"Peroxisome proliferator-activated receptor gamma, N-terminal",3.9584550663471194e-05
6736,InterPro,"Peroxisome proliferator-activated receptor, alpha",3.939126558652234e-05
6737,InterPro,"Peroxisome proliferator-activated receptor, beta",3.9391265587792016e-05
6738,InterPro,"Peroxisome proliferator-activated receptor, gamma",3.9584550663471194e-05
6739,InterPro,Peroxysomal long chain fatty acyl transporter,-1.9731580757194035e-05
6740,InterPro,Pescadillo,3.1891014220549054e-07
6741,InterPro,"Pex, N-terminal",4.7665161865023675e-05
6742,InterPro,Pex19 protein,2.433780457332102e-15
6743,InterPro,Pex26,-2.0748799459964078e-15
6744,InterPro,Phakinin,0.0
6745,InterPro,Phenazine biosynthesis PhzF protein,-2.5723946443826934e-15
6746,InterPro,Phenol hydroxylase reductase,3.668151519754383e-07
6747,InterPro,Phenylacetic acid degradation-related domain,-1.2429537738782913e-07
6748,InterPro,Phenylalanine zipper,3.0215969655795525e-06
6749,InterPro,"Phenylalanine-4-hydroxylase, tetrameric form",2.038670030810203e-08
6750,InterPro,"Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding",4.950416383566436e-07
6751,InterPro,"Phenylalanine/histidine ammonia-lyases, active site",0.0
6752,InterPro,Phenylalanyl-tRNA synthetase,1.2175231063809416e-05
6753,InterPro,"Phenylalanyl-tRNA synthetase, B3/B4",8.183054605985358e-08
6754,InterPro,"Phenylalanyl-tRNA synthetase, class IIc, alpha subunit",1.1686277961845777e-05
6755,InterPro,"Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae/euk cytosolic",8.183054605985358e-08
6756,InterPro,"Phenylalanyl-tRNA synthetase, class IIc, mitochondrial",4.889531019636547e-07
6757,InterPro,"Pheromone shutdown, TraB",6.926237048623181e-16
6758,InterPro,Phorbol-12-myristate-13-acetate-induced protein 1,3.3103842389515427e-15
6759,InterPro,Phosducin,4.46776372904178e-05
6760,InterPro,Phosducin N-terminal domain,4.46776372904178e-05
6761,InterPro,"Phosducin, thioredoxin-like domain",4.46776372904178e-05
6762,InterPro,Phosphatase PHOSPHO-type,1.7575377698587528e-05
6763,InterPro,Phosphatase and actin regulator 1,0.0
6764,InterPro,Phosphatase and actin regulator 2,7.819005057905207e-10
6765,InterPro,Phosphatase and actin regulator 3,7.819053129927949e-10
6766,InterPro,Phosphatase and actin regulator 4,0.0
6767,InterPro,Phosphate transporter,2.72545736166691e-14
6768,InterPro,Phosphatidate cytidylyltransferase,1.740886281588931e-11
6769,InterPro,"Phosphatidate cytidylyltransferase, eukaryota",1.740886281588931e-11
6770,InterPro,Phosphatidate phosphatase LPIN1,8.83548115919336e-06
6771,InterPro,Phosphatidate phosphatase LPIN2,8.835481158896757e-06
6772,InterPro,Phosphatidate phosphatase PPAPDC1A/PPAPDC1B,6.531770073568257e-10
6773,InterPro,Phosphatidic acid phosphatase type 2/haloperoxidase,9.685687822636128e-09
6774,InterPro,Phosphatidyl serine synthase,3.1210504293506906e-14
6775,InterPro,Phosphatidyl-N-methylethanolamine/N-methyltransferase,8.756462953795244e-14
6776,InterPro,Phosphatidylethanolamine-binding protein PEBP,2.0945213522099118e-11
6777,InterPro,"Phosphatidylethanolamine-binding, conserved site",1.6353528682443697e-11
6778,InterPro,"Phosphatidylinositol 3-/4-kinase, catalytic domain",0.000981605207998066
6779,InterPro,Phosphatidylinositol 3-kinase Ras-binding (PI3K RBD) domain,0.0006771696183623779
6780,InterPro,Phosphatidylinositol 3-kinase adaptor-binding (PI3K ABD) domain,0.00045171341367003493
6781,InterPro,"Phosphatidylinositol 3-kinase, C2 domain",0.0007528824762800568
6782,InterPro,"Phosphatidylinositol 3-kinase, Vps34 type",7.571285791767891e-05
6783,InterPro,"Phosphatidylinositol 3/4-kinase, conserved site",0.0009342534514854187
6784,InterPro,Phosphatidylinositol 4-kinase,2.333992505253204e-05
6785,InterPro,Phosphatidylinositol Kinase,0.000776222401332589
6786,InterPro,Phosphatidylinositol N-acetylglucosaminyltransferase subunit C,2.2479130983046146e-15
6787,InterPro,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y,-5.307852530481672e-16
6788,InterPro,"Phosphatidylinositol N-acetylglucosaminyltransferase, GPI19/PIG-P subunit",-1.0300842043679775e-13
6789,InterPro,Phosphatidylinositol transfer protein,2.8153343040457425e-05
6790,InterPro,"Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase beta, conserved site",0.00013236828309596077
6791,InterPro,"Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase gamma",0.00013787052257707545
6792,InterPro,Phosphatidylinositol-4-phosphate 5-kinase,-1.2818837595624729e-06
6793,InterPro,"Phosphatidylinositol-4-phosphate 5-kinase, C-terminal",1.70939700229725e-05
6794,InterPro,"Phosphatidylinositol-4-phosphate 5-kinase, N-terminal domain",1.70939700229725e-05
6795,InterPro,"Phosphatidylinositol-4-phosphate 5-kinase, core",1.70939700229725e-05
6796,InterPro,"Phosphatidylinositol-4-phosphate 5-kinase, core, subgroup",1.70939700229725e-05
6797,InterPro,Phosphatidylinositol-binding clathrin assembly protein,-5.004530604682998e-07
6798,InterPro,Phosphatidylinositol-glycan biosynthesis class S protein,-8.534771614154852e-16
6799,InterPro,Phosphatidylserine decarboxylase-related,-2.0903114664886744e-15
6800,InterPro,Phosphoacetylglucosamine mutase,-4.1276321177845345e-08
6801,InterPro,Phosphoadenosine phosphosulphate reductase,-4.102220025076318e-07
6802,InterPro,Phosphodiesterase MJ0936/Vps29,7.306862111979939e-07
6803,InterPro,"Phosphoenolpyruvate carboxykinase, C-terminal",1.17708860669872e-10
6804,InterPro,"Phosphoenolpyruvate carboxykinase, GTP-utilising",1.17708860669872e-10
6805,InterPro,"Phosphoenolpyruvate carboxykinase, GTP-utilising, conserved site",1.17708860669872e-10
6806,InterPro,"Phosphoenolpyruvate carboxykinase, N-terminal",1.17708860669872e-10
6807,InterPro,Phosphofructokinase,2.669618553446992e-09
6808,InterPro,Phosphofructokinase domain,2.669618553446992e-09
6809,InterPro,"Phosphofructokinase, conserved site",2.669618553446992e-09
6810,InterPro,Phosphofurin acidic cluster sorting protein 1,-4.412096037349905e-14
6811,InterPro,Phosphoglucose isomerase (PGI),-7.331422815164364e-13
6812,InterPro,"Phosphoglucose isomerase, C-terminal",-7.331422815164364e-13
6813,InterPro,"Phosphoglucose isomerase, conserved site",-7.331422815164364e-13
6814,InterPro,Phosphoglycerate kinase,-5.587497659276644e-10
6815,InterPro,"Phosphoglycerate kinase, C-terminal",-5.587497659276644e-10
6816,InterPro,"Phosphoglycerate kinase, N-terminal",-5.587497659276644e-10
6817,InterPro,"Phosphoglycerate kinase, conserved site",-5.587497659276644e-10
6818,InterPro,Phosphoglycerate mutase 1,4.5762098741417087e-07
6819,InterPro,"Phosphoglycerate/bisphosphoglycerate mutase, active site",-8.182602698062573e-06
6820,InterPro,"Phosphoglycolate phosphatase, domain 2",1.7904115639910764e-05
6821,InterPro,Phosphoinositide 3-kinase regulatory subunit 5/6,6.2863130991949805e-15
6822,InterPro,"Phosphoinositide 3-kinase, accessory (PIK) domain",0.000776222401332589
6823,InterPro,Phosphoinositide phospholipase C family,0.0008864819545257426
6824,InterPro,"Phosphoinositide-binding clathrin adaptor, domain 2",-9.882977381884009e-07
6825,InterPro,Phosphoinositide-interacting protein,-6.486748821604779e-16
6826,InterPro,Phospholamban,-2.674653059187951e-15
6827,InterPro,Phospholipase A2,5.518513805881932e-08
6828,InterPro,Phospholipase A2 domain,6.679030535316914e-08
6829,InterPro,Phospholipase A2 inhibitor,0.0
6830,InterPro,"Phospholipase A2, active site",5.5854764154477876e-08
6831,InterPro,"Phospholipase A2, group XII secretory",1.160516729434981e-08
6832,InterPro,Phospholipase B-like,1.3133657296779032e-13
6833,InterPro,"Phospholipase C, phosphatidylinositol-specific , X domain",0.0008800161622599277
6834,InterPro,"Phospholipase C, phosphatidylinositol-specific, Y domain",0.0008864819545257426
6835,InterPro,"Phospholipase C, phosphoinositol-specific, EF-hand-like",0.0008864819545257426
